YHL023C,NPR3,Nitrogen Permease Regulator,,
YOR209C,NPT1,Nicotinate PhosphoribosylTransferase,,
YGL067W,NPY1,NADH PYrophosphatase,,
YGR043C,NQM1,Non-Quiescent Mutant,,
YNL251C,NRD1,Nuclear pre-mRNA Down-regulation,,
YDR043C,NRG1,Negative Regulator of Glucose-repressed genes,,
YBR066C,NRG2,Negative Regulator of Glucose-controlled genes,,
YNL129W,NRK1,Nicotinamide Riboside Kinase,,
YNR009W,NRM1,Negative Regulator of MBF targets,,
YDL167C,NRP1,N (asparagine)-Rich Protein,,
YOR071C,NRT1,Nicotinamide Riboside Transporter,,
YGL111W,NSA1,Nop Seven Associated,,
YER126C,NSA2,Nop Seven Associated,,
YLR007W,NSE1,Non-SMC Element,,
YDR288W,NSE3,Non SMC Element,,
YDL105W,NSE4,Non-SMC Element,,
YML023C,NSE5,Non-SMC Element 5,,
YHR133C,NSG1,,,
YNL156C,NSG2,,,
YDR026C,NSI1,NTS1 SIlencing protein 1,,
YPL233W,NSL1,Nnf1 Synthetic Lethal,,
YJL041W,NSP1,NucleoSkeletal-like Protein,,
YGR159C,NSR1,,,
YNL091W,NST1,Negatively affects Salt Tolerance,,
YJR062C,NTA1,N-Terminal Amidase,,
YBR188C,NTC20,Prp19p (NineTeen)-associated Complex,,
YML059C,NTE1,Neuropathy Target Esterase,,
YER009W,NTF2,Nuclear Transport Factor,,
YAL015C,NTG1,eNdonuclease Three-like Glycosylase,,
YOL043C,NTG2,eNdonuclease Three-like Glycosylase,,
YDR001C,NTH1,Neutral TreHalase,,
YBR001C,NTH2,Neutral TreHalase,,
YPR031W,NTO1,NuA Three Orf,,
YKR022C,NTR2,NineTeen complex Related protein,,
YJL208C,NUC1,NUClease,,
YOR373W,NUD1,,,
YOL069W,NUF2,NUclear Filament-containing protein,,
YER006W,NUG1,NUclear GTPase,,
YDR150W,NUM1,NUclear Migration,,
YOR098C,NUP1,NUclear Pore,,
YKL068W,NUP100,NUclear Pore,,
YMR047C,NUP116,NUclear Pore,,
YKL057C,NUP120,NUclear Pore,,
YKR082W,NUP133,NUclear Pore,,
YGL092W,NUP145,NUclear Pore,,
YER105C,NUP157,NUclear Pore,,
YIL115C,NUP159,NUclear Pore,,
YBL079W,NUP170,NUclear Pore,,
YML103C,NUP188,NUclear Pore,,
YJL039C,NUP192,NUclear Pore,,
YLR335W,NUP2,NUclear Pore,,
YDR192C,NUP42,NUclear Pore,,
YGL172W,NUP49,NUclear Pore,,
YMR153W,NUP53,NUclear Pore,,
YGR119C,NUP57,NUclear Pore,,
YAR002W,NUP60,NUclear Pore,,
YJL061W,NUP82,NUclear Pore,,
YDL116W,NUP84,NUclear Pore,,
YJR042W,NUP85,NUclear Pore,,
YDL089W,NUR1,NUclear Rim1,,
YDL193W,NUS1,Nuclear Undecaprenyl pyrophosphate Synthase,,
YGL151W,NUT1,Negative regulation of URS Two,,
YPR168W,NUT2,Negative regulation of URS Two,,
YHR195W,NVJ1,Nucleus-Vacuole Junction,,
YPR091C,NVJ2,Nucleus-Vacuole Junction,,
YDR179W-A,NVJ3,Nucleus-Vacuole Junction,,
YLR093C,NYV1,New Yeast V-SNARE,,
YKL120W,OAC1,OxaloAcetate Carrier,,
YAL051W,OAF1,Oleate-Activated transcription Factor,,
YKR064W,OAF3,Oleate Activated transcription Factor,,
YKL055C,OAR1,3-Oxoacyl-[Acyl-carrier-protein] Reductase,,
YPL052W,OAZ1,Ornithine decarboxylase AntiZyme,,
YNL099C,OCA1,Oxidant-induced Cell-cycle Arrest,,
YNL056W,OCA2,Oxidant-induced Cell cycle Arrest,,
YCR095C,OCA4,Oxidant-induced Cell-cycle Arrest,,
YHL029C,OCA5,Oxidant-induced Cell-cycle Arrest,,
YDR067C,OCA6,Oxidant-induced Cell-cycle Arrest,,
YGL038C,OCH1,Outer CHain elongation,,
YPL134C,ODC1,OxoDicarboxylate Carrier,,
YOR222W,ODC2,OxoDicarboxylate Carrier,,
YML060W,OGG1,8-OxoGuanine Glycosylase/lyase,,
YGR179C,OKP1,Outer Kinetochore Protein,,
YBR025C,OLA1,Obg-Like ATPase,,
YGL055W,OLE1,OLEic acid requiring,,
Q0130,OLI1,OLIgomycin resistance,,
YBR230C,OM14,Outer Membrane Protein of 14 kDa,,
YIL136W,OM45,Outer Membrane,,
YKR087C,OMA1,Overlapping activity with M-AAA protease,,
YDR316W,OMS1,OXA1 Multicopy Suppressor,,
YHL020C,OPI1,OverProducer of Inositol,,
YOL032W,OPI10,OverProducer of Inositol,,
YPR044C,OPI11,OverProducer of Inositol,,
YJR073C,OPI3,OverProducer of Inositol,,
YDL096C,OPI6,OverProducer of Inositol,,
YDR360W,OPI7,OverProducer of Inositol,,
YKR035C,OPI8,OverProducer of Inositol,,
YLR338W,OPI9,OverProducer of Inositol,,
YJL212C,OPT1,OligoPeptide Transporter,,
YPR194C,OPT2,OligoPeptide Transporter,,
YBR129C,OPY1,Overproduction-induced Pheromone-resistant Yeast,,
YPR075C,OPY2,Overproduction-induced Pheromone-resistant Yeast,,
YML065W,ORC1,Origin Recognition Complex,,
YBR060C,ORC2,Origin Recognition Complex,,
YLL004W,ORC3,Origin Recognition Complex,,
YPR162C,ORC4,Origin Recognition Complex,,
YNL261W,ORC5,Origin Recognition Complex,,
YHR118C,ORC6,Origin Recognition Complex,,
YGR038W,ORM1,,,
YLR350W,ORM2,,,
YOR130C,ORT1,ORnithine Transporter,,
YDL019C,OSH2,OxySterol binding protein Homolog,,
YHR073W,OSH3,OxySterol binding protein Homolog,,
YKR003W,OSH6,OxySterol binding protein Homolog,,
YHR001W,OSH7,OxySterol binding protein Homolog,,
YJR051W,OSM1,OSMotic sensitivity,,
YJL002C,OST1,OligoSaccharylTransferase,,
YOR103C,OST2,OligoSaccharylTransferase,,
YOR085W,OST3,OligoSaccharylTransferase,,
YDL232W,OST4,OligoSaccharylTransferase,,
YGL226C-A,OST5,OligoSaccharylTransferase,,
YML019W,OST6,OligoSaccharylTransferase,,
YOR255W,OSW1,Outer Spore Wall,,
YLR054C,OSW2,Outer Spore Wall,,
YMR148W,OSW5,Outer Spore Wall,,
YFR039C,OSW7,Outer Spore Wall,,
YFL044C,OTU1,Ovarian TUmor,,
YHL013C,OTU2,member of the Ovarian TUmor family,,
YER154W,OXA1,cytochrome OXidase Activity,,
YKL215C,OXP1,OXoProlinase,,
YPL196W,OXR1,OXidation Resistance,,
YHR179W,OYE2,Old Yellow Enzyme,,
YPL171C,OYE3,Old Yellow Enzyme,,
YDR071C,PAA1,PolyAmine Acetyltransferase,,
YER165W,PAB1,Poly(A) Binding protein,,
YOR269W,PAC1,Perish in the Absence of Cin8p,,
YGR078C,PAC10,Perish in the Absence of Cin8p,,
YDR488C,PAC11,Perish in the Absence of CIN8,,
YER007W,PAC2,Perish in the Absence of Cin8p,,
YDR538W,PAD1,Phenylacrylic Acid Decarboxylase,,
YBR279W,PAF1,RNA Polymerase II Associated Factor,,
YMR165C,PAH1,Phosphatidic Acid phosphoHydrolase,,
YMR174C,PAI3,Proteinase A Inhibitor,,
YDR348C,PAL1,Pears And Lemons,,
YDR251W,PAM1,Pp2A Multicopy suppressor,,
YJL104W,PAM16,Presequence translocase-Associated Motor,,
YKR065C,PAM17,Presequence translocase-Associated Motor,,
YLR008C,PAM18,Presequence translocase-Associated Motor,,
YIR006C,PAN1,Poly(A)-binding protein-dependent poly(A) riboNuclease,,
YGL094C,PAN2,Poly(A)-binding protein-dependent poly(A) riboNuclease,,
YKL025C,PAN3,Poly(A) Nuclease,,
YHR063C,PAN5,PANtothenate biosynthesis,,
YIL145C,PAN6,PANtothenate biosynthesis,,
YKR002W,PAP1,Poly(A) Polymerase,,
YOL115W,PAP2,Poly(A) Polymerase,,
YDL173W,PAR32,Phosphorylated After Rapamycin,,
YCR077C,PAT1,Protein Associated with Topoisomerase II,,
YJL223C,PAU1,seriPAUperin family,,
YDR542W,PAU10,seriPAUperin,,
YGL261C,PAU11,seriPAUperin,,
YGR294W,PAU12,seriPAUperin,,
YHL046C,PAU13,seriPAUperin,,
YIL176C,PAU14,seriPAUperin,,
YIR041W,PAU15,seriPAUperin,,
YKL224C,PAU16,seriPAUperin,,
YLL025W,PAU17,seriPAUperin,,
YLL064C,PAU18,seriPAUperin,,
YMR325W,PAU19,seriPAUperin,,
YEL049W,PAU2,seriPAUperin family,,
YOL161C,PAU20,seriPAUperin,,
YOR394W,PAU21,seriPAUperin,,
YPL282C,PAU22,seriPAUperin,,
YLR037C,PAU23,seriPAUperin family,,
YBR301W,PAU24,seriPAUperin family,,
YCR104W,PAU3,seriPAUperin family,,
YLR461W,PAU4,seriPAUperin family,,
YFL020C,PAU5,seriPAUperin family,,
YNR076W,PAU6,seriPAUperin family,,
YAR020C,PAU7,seriPAUperin family,,
YAL068C,PAU8,seriPAUperin,,
YBL108C-A,PAU9,seriPAUperin,,
YLR199C,PBA1,Proteasome Biogenesis-Associated,,
YPL272C,PBI1,PSTB2 Interacting protein 1,,
YNL015W,PBI2,Proteinase B Inhibitor,,
YCL052C,PBN1,Protease B Non-derepressible,,
YGR178C,PBP1,Pab1p-Binding Protein,,
YBR233W,PBP2,Pbp1p Binding Protein,,
YDL053C,PBP4,Pbp1p Binding Protein,,
YNL181W,PBR1,Potentiates Bioactive compound Response,,
YJL128C,PBS2,Polymyxin B Sensitivity,,
YBR094W,PBY1,P-BodY associated protein,,
YBR295W,PCA1,P-type Cation-transporting ATPase,,
YKR095W-A,PCC1,Polarized growth Chromatin-associated Controller,,
YLR151C,PCD1,Peroxisomal Coenzyme A Diphosphatase,,
YDR228C,PCF11,Protein 1 of Cleavage and polyadenylation Factor I,,
YBR186W,PCH2,Pachytene CHeckpoint,,
YIL071C,PCI8,Proteasome-COP9 signalosome (CSN)-eIF3,,
YKR097W,PCK1,Phosphoenolpyruvate CarboxyKinase,,
YNL289W,PCL1,Pho85 CycLin,,
YGL134W,PCL10,Pho85 CycLin,,
YDL127W,PCL2,Pho85 CycLin,,
YHR071W,PCL5,Pho85 CycLin,,
YER059W,PCL6,Pho85 CycLin,,
YIL050W,PCL7,Pho85 CycLin,,
YPL219W,PCL8,Pho85 CycLin,,
YDL179W,PCL9,Pho85 CycLin,,
YEL058W,PCM1,PhosphoaCetylglucosamine Mutase,,
YGR101W,PCP1,Processing of Cytochrome c Peroxidase,,
YBR222C,PCS60,Peroxisomal CoA-dependent Synthetase,,
YGR202C,PCT1,Phosphocholine CytidylylTransferase,,
YER178W,PDA1,Pyruvate Dehydrogenase Alpha,,
YBR221C,PDB1,Pyruvate Dehydrogenase Beta subunit,,
YLR044C,PDC1,Pyruvate DeCarboxylase,,
YDR081C,PDC2,Pyruvate DeCarboxylase,,
YLR134W,PDC5,Pyruvate DeCarboxylase,,
YGR087C,PDC6,Pyruvate DeCarboxylase,,
YGL248W,PDE1,PhosphoDiEsterase,,
YOR360C,PDE2,PhosphoDiEsterase,,
YPR002W,PDH1,prpD Homolog,,
YCL043C,PDI1,Protein Disulfide Isomerase,,
YLR455W,PDP3,PWWP Domain-containing Protein,,
YGL013C,PDR1,Pleiotropic Drug Resistance,,
YOR328W,PDR10,Pleiotropic Drug Resistance,,
YIL013C,PDR11,Pleiotropic Drug Resistance,,
YPL058C,PDR12,Pleiotropic Drug Resistance,,
YDR406W,PDR15,Pleiotropic Drug Resistance,,
YNL231C,PDR16,Pleiotropic Drug Resistance,,
YNL264C,PDR17,Pleiotropic Drug Resistance,,
YNR070W,PDR18,Pleiotropic Drug Resistance,,
YBL005W,PDR3,Pleiotropic Drug Resistance,,
YOR153W,PDR5,Pleiotropic Drug Resistance,,
YLR266C,PDR8,Pleiotropic Drug Resistance,,
YDR113C,PDS1,Precocious Dissociation of Sisters,,
YMR076C,PDS5,Precocious Dissociation of Sisters,,
YGR193C,PDX1,Pyruvate Dehydrogenase complex protein X,,
YBR035C,PDX3,PyriDoXine auxotrophy,,
YER149C,PEA2,PEAnut shmoo mutant,,
YGR058W,PEF1,Penta-EF-Hand protein,,
YBL017C,PEP1,carboxyPEPtidase Y-deficient,,
YOR036W,PEP12,carboxyPEPtidase Y-deficient,,
YLR148W,PEP3,carboxyPEPtidase Y-deficient,,
YPL154C,PEP4,carboxyPEPtidase Y-deficient,,
YMR231W,PEP5,carboxyPEPtidase Y-deficient,,
YDR323C,PEP7,carboxyPEPtidase Y-deficient,,
YJL053W,PEP8,carboxyPEPtidase Y-deficient,,
YCR044C,PER1,protein Processing in the ER,,
YLR064W,PER33,"Pore and ER protein, 33 kDa",,
YFR023W,PES4,Polymerase Epsilon Suppressor,,
YKR046C,PET10,PETite colonies,,
YDR079W,PET100,PETite colonies,,
YMR257C,PET111,PETite colonies,,
YBL080C,PET112,PETite colonies,,
YER058W,PET117,PETite colonies,,
YER153C,PET122,PETite colonies,,
YOR158W,PET123,PETite colonies,,
YOR017W,PET127,PETite colonies,,
YJL023C,PET130,PETite colonies,,
YCR020C,PET18,PETite colonies,,
YJR034W,PET191,PETite colonies,,
YPL159C,PET20,PETite colonies,,
YLR067C,PET309,PETite colonies,,
YNR045W,PET494,PETite colonies,,
YGR222W,PET54,PETite colonies,,
YNL003C,PET8,PETite colonies,,
YBL030C,PET9,PETite,,
YKL197C,PEX1,PEroXin,,
YDR265W,PEX10,PEroXin,,
YOL147C,PEX11,PEroXin,,
YMR026C,PEX12,PEroXin,,
YLR191W,PEX13,PEroXin,,
YGL153W,PEX14,PEroXisome related,,
YOL044W,PEX15,PEroXisome related,,
YNL214W,PEX17,PEroXisome related,,
YHR160C,PEX18,PEroXin,,
YDL065C,PEX19,PEroXisome related,,
YJL210W,PEX2,PEroXin,,
YGR239C,PEX21,PEroXin,,
YAL055W,PEX22,PEroXisome related,,
YPL112C,PEX25,PEroXisome related,,
YOR193W,PEX27,PEroXisome related,,
YHR150W,PEX28,PEroXisome related,,
YDR479C,PEX29,PEroXisome related,,
YDR329C,PEX3,PEroXin,,
YLR324W,PEX30,PEroXisome related,,
YGR004W,PEX31,PEroXisome related,,
YBR168W,PEX32,PEroXisome related,,
YCL056C,PEX34,PEroXin,,
YGR133W,PEX4,PEroXin,,
YDR244W,PEX5,PEroXin,,
YNL329C,PEX6,PEroXin,,
YDR142C,PEX7,PEroXin,,
YGR077C,PEX8,PEroXin,,
YMR018W,PEX9,PEroXin,,
YNL326C,PFA3,Protein Fatty Acyltransferase,,
YOL003C,PFA4,Protein Fatty Acyltransferase,,
YDR459C,PFA5,Protein Fatty Acyltransferase,,
YJL179W,PFD1,PreFolDin,,
YBR074W,PFF1,Protease in FXNA-related Family,,
YGR240C,PFK1,PhosphoFructoKinase,,
YMR205C,PFK2,PhosphoFructoKinase,,
YIL107C,PFK26,6-PhosphoFructo-2-Kinase,,
YOL136C,PFK27,6-PhosphoFructo-2-Kinase,,
YHR185C,PFS1,Prospore Formation at Spindles,,
YNL317W,PFS2,Polyadenylation Factor Subunit,,
YOR122C,PFY1,ProFilin of Yeast,,
YNL158W,PGA1,Processing of Gas1p and ALP,,
YNL149C,PGA2,Processing of Gas1p and ALP,,
YML125C,PGA3,Processing of Gas1p and ALP,,
YPL206C,PGC1,Phosphatidyl Glycerol phospholipase C,,
YGL025C,PGD1,PolyGlutamine Domain,,
YBR196C,PGI1,PhosphoGlucoIsomerase,,
YCR012W,PGK1,3-PhosphoGlycerate Kinase,,
YKL127W,PGM1,PhosphoGlucoMutase,,
YMR105C,PGM2,PhosphoGlucoMutase,,
YCL004W,PGS1,PhosphatidylGlycerolphosphate Synthase,,
YJR153W,PGU1,PolyGalactUronase,,
YNL316C,PHA2,PHenylAlanine requiring,,
YGR132C,PHB1,ProHiBitin,,
YGR231C,PHB2,ProHiBitin,,
YKL043W,PHD1,PseudoHyphal Determinant,,
YDR281C,PHM6,PHosphate Metabolism,,
YOL084W,PHM7,PHosphate Metabolism,,
YER037W,PHM8,PHosphate Metabolism,,
YAR071W,PHO11,PHOsphate metabolism,,
YHR215W,PHO12,PHOsphate metabolism,,
YDL236W,PHO13,PHOsphate metabolism,,
YDL106C,PHO2,PHOsphate metabolism,,
YNL097C,PHO23,PHOsphate metabolism,,
YBR092C,PHO3,PHOsphate metabolism,,
YFR034C,PHO4,PHOsphate metabolism,,
YBR093C,PHO5,PHOsphate metabolism,,
YDR481C,PHO8,PHOsphate metabolism,,
YOL001W,PHO80,PHOsphate metabolism,,
YGR233C,PHO81,PHOsphate metabolism,,
YML123C,PHO84,PHOsphate metabolism,,
YPL031C,PHO85,PHOsphate metabolism,,
YJL117W,PHO86,PHOsphate metabolism,,
YCR037C,PHO87,PHOsphate metabolism,,
YBR106W,PHO88,PHOsphate metabolism,,
YBR296C,PHO89,PHOsphate metabolism,,
YJL198W,PHO90,PHOsphate metabolism,,
YNR013C,PHO91,PHOsphate metabolism,,
YDR374C,PHO92,PHOsphate metabolism,,
YOR386W,PHR1,PHotoreactivation Repair deficient,,
YJL097W,PHS1,PTPLA Homolog involved in Sphingolipid biosynthesis 1,,
YDR313C,PIB1,PhosphatidylInositol(3)-phosphate Binding,,
YGL023C,PIB2,PhosphatidylInositol(3)-phosphate Binding,,
YER053C,PIC2,PI Carrier,,
YML061C,PIF1,Petite Integration Frequency,,
YLR273C,PIG1,Protein Interacting with Gsy2p,,
YIL045W,PIG2,Protein Interacting with Gsy2p,,
YHR034C,PIH1,Protein Interacting with Hsp90,,
YNL267W,PIK1,Phosphatidyl Inositol Kinase,,
YGR086C,PIL1,Phosphorylation Inhibited by Long chain bases,,
YBL022C,PIM1,Proteolysis In Mitochondria,,
YOR104W,PIN2,Psi+ INducibility,,
YPR154W,PIN3,Psi+ INducibility,,
YBL051C,PIN4,Psi+ INducibility,,
YOR363C,PIP2,Peroxisome Induction Pathway,,
YKL164C,PIR1,Protein containing Internal Repeats,,
YKL163W,PIR3,Protein containing Internal Repeats,,
YJL160C,PIR5,Protein with Internal Repeats,,
YPR113W,PIS1,Phosphatidyl Inositol Synthase,,
YBL105C,PKC1,Protein Kinase C,,
YDR490C,PKH1,Pkb-activating Kinase Homolog,,
YOL100W,PKH2,Pkb-activating Kinase Homolog,,
YDR466W,PKH3,Pkb-activating Kinase Homolog,,
YIL042C,PKP1,Protein Kinase of PDH,,
YGL059W,PKP2,Protein Kinase of PDH,,
YMR123W,PKR1,Pichia farinosa Killer toxin Resistance,,
YMR008C,PLB1,PhosphoLipase B,,
YMR006C,PLB2,PhosphoLipase B,,
YOL011W,PLB3,PhosphoLipase B,,
YPL268W,PLC1,PhosphoLipase C,,
YDR501W,PLM2,PLasmid Maintenance,,
YDR183W,PLP1,Phosducin-Like Protein,,
YOR281C,PLP2,Phosducin-Like Protein,,
YGL008C,PMA1,Plasma Membrane ATPase,,
YPL036W,PMA2,Plasma Membrane ATPase,,
YGL006W,PMC1,Plasma Membrane Calcium,,
YER132C,PMD1,Paralog of MDS3,,
YER003C,PMI40,PhosphoMannose Isomerase,,
YLR016C,PML1,Pre-mRNA Leakage,,
YML107C,PML39,Pre-mRNA Leakage,,
YCR024C-A,PMP1,Plasma Membrane Proteolipid,,
YEL017C-A,PMP2,Plasma Membrane Proteolipid,,
YDR276C,PMP3,Plasma Membrane Proteolipid,,
YGL167C,PMR1,Plasma Membrane ATPase Related,,
YNL082W,PMS1,PostMeiotic Segregation,,
YDL095W,PMT1,Protein O-MannosylTransferase,,
YAL023C,PMT2,Protein O-MannosylTransferase,,
YOR321W,PMT3,Protein O-MannosylTransferase,,
YJR143C,PMT4,Protein O-MannosylTransferase,,
YDL093W,PMT5,Protein O-MannosylTransferase,,
YGR199W,PMT6,Protein O-MannosylTransferase,,
YDR307W,PMT7,,,
YKL128C,PMU1,PhosphoMUtase,,
YGL037C,PNC1,Pyrazinamidase and NiCotinamidase,,
YPL096W,PNG1,Peptide N-Glycanase,,
YOR145C,PNO1,Partner of NOb1,,
YLR209C,PNP1,purine nucleoside phosphorylase,,
YOR161C,PNS1,pH Nine Sensitive,,
YOR266W,PNT1,PeNTamidine resistance,,
YBR022W,POA1,"Phosphatase Of ADP-ribose 1""-phosphate",,
YML069W,POB3,POl1 Binding,,
YPL144W,POC4,PrOteasome Chaperone,,
YCL047C,POF1,Promoter Of Filamentation,,
YIL122W,POG1,Promoter Of Growth,,
YNL102W,POL1,POLymerase,,
YBL035C,POL12,POLymerase,,
YNL262W,POL2,POLymerase,,
YDL102W,POL3,POLymerase,,
YBR088C,POL30,POLymerase,,
YJR006W,POL31,POLymerase,,
YJR043C,POL32,POLymerase,,
YCR014C,POL4,POLymerase,,
YEL055C,POL5,POLymerase,,
YMR129W,POM152,POre Membrane,,
YLL023C,POM33,"POre Membrane, 33 kDa",,
YLR018C,POM34,POre Membrane,,
YNL221C,POP1,Processing Of Precursor RNAs,,
YNR052C,POP2,PGK promoter directed OverProduction,,
YNL282W,POP3,Processing Of Precursor RNAs,,
YBR257W,POP4,Processing Of Precursor RNAs,,
YAL033W,POP5,Processing Of Precursor RNAs,,
YGR030C,POP6,Processing Of Precursor RNAs,,
YBR167C,POP7,Processing Of Precursor RNAs,,
YBL018C,POP8,Processing Of Precursor RNAs,,
YNL055C,POR1,PORin,,
YIL114C,POR2,PORin,,
YPL188W,POS5,PerOxide Sensitive,,
YIL160C,POT1,Peroxisomal Oxoacyl Thiolase,,
YGL205W,POX1,,,
YMR267W,PPA2,PyroPhosphatAse,,
YHR075C,PPE1,Phosphoprotein Phosphatase methylEsterase,,
YNR032W,PPG1,Protein Phosphatase involved in Glycogen accumulation,,
YDL134C,PPH21,Protein PHosphatase,,
YDL188C,PPH22,Protein PHosphatase,,
YDR075W,PPH3,Protein PHosphatase,,
YDR435C,PPM1,Protein Phosphatase Methyltransferase,,
YOL141W,PPM2,Protein Phosphatase Methyltransferase,,
YDR452W,PPN1,,,
YPL179W,PPQ1,Protein Phosphatase Q,,
YLR014C,PPR1,Pyrimidine Pathway Regulation,,
YBR276C,PPS1,Protein Phosphatase S phase,,
YGR123C,PPT1,Protein Phosphatase T,,
YPL148C,PPT2,Phosphopantetheine:Protein Transferase,,
YHR201C,PPX1,,,
YML016C,PPZ1,Protein Phosphatase Z,,
YDR436W,PPZ2,Protein Phosphatase Z,,
YEL060C,PRB1,PRoteinase B,,
YMR297W,PRC1,PRoteinase C,,
YCL057W,PRD1,PRoteinase yscD,,
YER012W,PRE1,PRoteinase yscE,,
YOR362C,PRE10,PRoteinase yscE,,
YPR103W,PRE2,PRoteinase yscE,,
YJL001W,PRE3,PRoteinase yscE,,
YFR050C,PRE4,PRoteinase yscE,,
YMR314W,PRE5,PRoteinase yscE,,
YOL038W,PRE6,PRoteinase yscE,,
YBL041W,PRE7,PRoteinase yscE,,
YML092C,PRE8,PRoteinase yscE,,
YGR135W,PRE9,PRoteinase yscE,,
YIR008C,PRI1,DNA PRImase,,
YKL045W,PRI2,DNA PRImase,,
YIL095W,PRK1,p53 Regulatory Kinase,,
YNL279W,PRM1,Pheromone-Regulated Membrane protein,,
YJL108C,PRM10,Pheromone-Regulated Membrane protein,,
YMR278W,PRM15,Phospho Ribo Mutase,,
YIL037C,PRM2,Pheromone-Regulated Membrane protein,,
YPL192C,PRM3,Pheromone-Regulated Membrane protein,,
YPL156C,PRM4,Pheromone-Regulated Membrane protein,,
YIL117C,PRM5,Pheromone-Regulated Membrane protein,,
YML047C,PRM6,Pheromone-Regulated Membrane protein,,
YDL039C,PRM7,Pheromone-Regulated Membrane protein,,
YGL053W,PRM8,Pheromone-Regulated Membrane protein,,
YAR031W,PRM9,Pheromone-Regulated Membrane protein,,
YDR300C,PRO1,PROline requiring,,
YOR323C,PRO2,PROline requiring,,
YER023W,PRO3,PROline requiring,,
YDL043C,PRP11,Pre-mRNA Processing,,
YKR086W,PRP16,Pre-mRNA Processing,,
YGR006W,PRP18,Pre-mRNA Processing,,
YLL036C,PRP19,Pre-RNA Processing,,
YNR011C,PRP2,Pre-mRNA Processing,,
YJL203W,PRP21,Pre-mRNA Processing,,
YER013W,PRP22,Pre-mRNA Processing,,
YMR268C,PRP24,Pre-mRNA Processing,,
YDR243C,PRP28,Pre-mRNA Processing,,
YDR473C,PRP3,Pre-mRNA Processing,,
YGR091W,PRP31,Pre-mRNA Processing,,
YGR075C,PRP38,Pre-mRNA Processing,,
YML046W,PRP39,Pre-mRNA Processing,,
YPR178W,PRP4,Pre-mRNA Processing,,
YKL012W,PRP40,Pre-mRNA Processing,,
YDR235W,PRP42,Pre-mRNA Processing,,
YGL120C,PRP43,Pre-mRNA Processing,,
YAL032C,PRP45,Pre-mRNA Processing,,
YPL151C,PRP46,Pre-mRNA Processing,,
YBR237W,PRP5,Pre-mRNA Processing,,
YBR055C,PRP6,Pre-mRNA Processing,,
YHR165C,PRP8,Pre-mRNA Processing,,
YDL030W,PRP9,Pre-mRNA Processing,,
YKL116C,PRR1,Pheromone Response Regulator,,
YDL214C,PRR2,Pheromone Response Regulator,,
YKL181W,PRS1,PhosphoRibosylpyrophosphate Synthetase,,
YER099C,PRS2,PhosphoRibosylpyrophosphate Synthetase,,
YHL011C,PRS3,PhosphoRibosylpyrophosphate Synthetase,,
YBL068W,PRS4,PhosphoRibosylpyrophosphate Synthetase,,
YOL061W,PRS5,PhosphoRibosylpyrophosphate Synthetase,,
YOR361C,PRT1,PRoTein synthesis,,
YBL064C,PRX1,PeroxiRedoXin,,
YJL079C,PRY1,Pathogen Related in Yeast,,
YKR013W,PRY2,Pathogen Related in Yeast,,
YJL078C,PRY3,Pathogen Related in Yeast,,
YDL055C,PSA1,,,
YNL169C,PSD1,PhosphatidylSerine Decarboxylase,,
YGR170W,PSD2,PhosphatidylSerine Decarboxylase,,
YMR308C,PSE1,Protein Secretion Enhancer,,
YDR013W,PSF1,Partner of Sld Five,,
YJL072C,PSF2,Partner of Sld Five,,
YOL146W,PSF3,Partner of Sld Five,,
YOL054W,PSH1,Pob3/Spt16 Histone associated,,
YAL017W,PSK1,Pas domain-containing Serine/threonine protein Kinase,,
YOL045W,PSK2,Pas domain-containing Serine/threonine protein Kinase,,
YMR137C,PSO2,PSOralen derivative sensitive,,
YDR505C,PSP1,Polymerase SuPpressor,,
YML017W,PSP2,Polymerase SuPpressor,,
YLL010C,PSR1,Plasma membrane Sodium Response,,
YLR019W,PSR2,Plasma membrane Sodium Response,,
YDR055W,PST1,Protoplasts-SecreTed,,
YDR032C,PST2,Protoplasts-SecreTed,,
YKL076C,PSY1,Platinum SensitivitY,,
YNL201C,PSY2,Platinum SensitivitY,,
YLR376C,PSY3,Platinum SensitivitY,,
YBL046W,PSY4,Platinum SensitivitY,,
YAL043C,PTA1,Pre-Trna Accumulation,,
YDL006W,PTC1,Phosphatase type Two C,,
YER089C,PTC2,Phosphatase Two C,,
YBL056W,PTC3,Phosphatase Two C,,
YBR125C,PTC4,Phosphatase Two C,,
YOR090C,PTC5,Phosphatase Two C,,
YCR079W,PTC6,Phosphatase Two C,,
YHR076W,PTC7,Phosphatase type Two C,,
YHR189W,PTH1,Peptidyl-Trna Hydrolase,,
YBL057C,PTH2,Peptidyl-Trna Hydrolase,,
YOL114C,PTH4,peptidyl tRNA hydrolase 4,,
YGR156W,PTI1,PTa1p Interacting protein,,
YKL198C,PTK1,Putative serine/Threonine protein Kinase,,
YJR059W,PTK2,Putative serine/Threonine protein Kinase,,
YKL039W,PTM1,,,
YDL230W,PTP1,Protein Tyrosine Phosphatase,,
YOR208W,PTP2,Protein Tyrosine Phosphatase,,
YER075C,PTP3,Protein Tyrosine Phosphatase,,
YKR093W,PTR2,Peptide TRansport,,
YFR029W,PTR3,Peptide TRansport,,
YNL016W,PUB1,PolyUridylate Binding,,
YPR042C,PUF2,PUmilio-homology domain Family,,
YLL013C,PUF3,PUmilio-homology domain Family,,
YGL014W,PUF4,PUmilio-homology domain Family,,
